,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_basement,lat
15396,419950.0,-0.3272384691668865,0.6764694086269151,-1.4474300822299573,-0.5987317616604455,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.4710861083734126
9555,570000.0,0.08147546278250224,-1.473925256567012,-1.4474300822299573,-0.3156433225066432,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.019185344177444854
6097,302000.0,-0.648516764891181,-0.3987279239700485,-1.4474300822299573,-1.0560284710627417,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
14789,240000.0,-0.8173955638306153,-0.3987279239700485,-0.4736104532705165,-0.6096197785509764,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
15046,905000.0,0.9939657473746064,0.6764694086269151,0.17560263270244408,0.1743174375672456,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.4033009937440174
14767,450000.0,-0.24538672871317688,-1.473925256567012,-1.4474300822299573,-0.9580363190479639,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.36493030538912774
7030,415000.0,-0.3407215345660833,-1.473925256567012,-1.4474300822299573,-1.121356572405927,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
17762,300000.0,-0.6539644680827758,-0.3987279239700485,-1.4474300822299573,-1.2302367413112356,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
11018,1378600.0,2.28398186314422,1.7516667412238787,1.4740288046483652,1.4917674813214798,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,2.9339452732414366
12261,255000.0,-0.7765377898936554,-0.3987279239700485,-0.7982169962569967,-1.1104685555153961,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
7270,1450000.0,2.478464867084149,0.6764694086269151,1.7986353476348453,2.4825770183597884,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,3.6948355661576477,-0.6586658021165067
3537,310000.0,-0.6267259521248025,-1.473925256567012,-0.1490039102840362,-1.1431326061869886,2.7883740440568285,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
15692,1637500.0,2.989187041296147,-0.3987279239700485,1.7986353476348453,2.8092175250757143,0.9364841089196929,11.471225014078357,4.9140157064090735,3.6948355661576477,-0.6586658021165067
16113,507000.0,-0.09012718775272929,0.6764694086269151,-0.4736104532705165,-0.33741935628770486,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.6970364904713965
2746,405000.0,-0.3679600505240565,0.6764694086269151,0.5002091756889243,0.5880620794074184,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
102,699950.0,0.4354399776563647,-0.3987279239700485,0.17560263270244408,0.1198773531145913,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
12082,325000.0,-0.5858681781878425,-0.3987279239700485,-1.4474300822299573,-0.8491561501426553,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
1661,331500.0,-0.56816314281516,0.6764694086269151,-0.4736104532705165,-0.28297927183505056,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
8574,316000.0,-0.6103828425500185,-0.3987279239700485,0.17560263270244408,0.05454925177140613,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.606656337632203
11141,392500.0,-0.4020081954715231,0.6764694086269151,0.8248157186754046,0.3485257078157394,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.781598324541719
13015,295000.0,-0.6675837260617624,0.6764694086269151,-0.1490039102840362,-0.4680755589740752,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
11752,302500.0,-0.6471548390932824,0.6764694086269151,0.5002091756889243,-0.09788298469602592,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
19749,379900.0,-0.4363287255785694,-1.473925256567012,-0.7982169962569967,-0.9144842514858406,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.2293600761303374
21377,403000.0,-0.37340775371565116,-1.473925256567012,-0.7982169962569967,-0.9144842514858406,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.29714519075973256
10529,770000.0,0.6262457819419674,-0.3987279239700485,0.17560263270244408,-0.22853918738239626,2.7883740440568285,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
8615,1010000.0,1.2799701649333255,-0.3987279239700485,1.4740288046483652,0.3703017415968011,0.9364841089196929,-0.0871706143260966,2.3041316580820643,1.9933722114176886,0.6518464140517997
1694,326000.0,-0.5831443265920453,-0.3987279239700485,0.5002091756889243,-0.32435373601906786,2.7883740440568285,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
7317,286000.0,-0.6920983904239383,0.6764694086269151,-0.7982169962569967,-0.5225156434267295,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
21071,1080000.0,1.4706397766391384,-0.3987279239700485,0.5002091756889243,-0.09788298469602592,2.7883740440568285,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
11144,650000.0,0.2993835904462883,0.6764694086269151,0.5002091756889243,0.8058224172180356,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
17803,705000.0,0.44919542821514125,-0.3987279239700485,-0.1490039102840362,-0.6749478798941616,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
268,272500.0,-0.7288703869672022,-0.3987279239700485,0.5002091756889243,-0.010778849571779034,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.8100116815203884
518,2250000.0,4.657546143722009,0.6764694086269151,0.17560263270244408,2.918097693981023,1.8624290764882607,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,2.436854432625872
8482,330000.0,-0.572248920208856,0.6764694086269151,-0.4736104532705165,-0.39185944074035917,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
5945,268643.0,-0.7393762825721925,0.6764694086269151,0.17560263270244408,-0.29386728872558143,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
8423,245000.0,-0.8037763058516286,-0.3987279239700485,0.5002091756889243,-0.5225156434267295,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
13488,200000.0,-0.9263496276625083,0.6764694086269151,0.5002091756889243,-0.39185944074035917,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
20731,352499.0,-0.5109649831550119,-1.473925256567012,0.17560263270244408,-0.9144842514858406,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.4553104582283213
2358,232000.0,-0.8391863765969939,-0.3987279239700485,-0.1490039102840362,-0.8709321839237171,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
6417,722500.0,0.4968628311415944,0.6764694086269151,1.7986353476348453,0.5662860456263566,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,1.1037471782477675
937,299995.0,-0.6539780873407547,-1.473925256567012,-1.4474300822299573,-1.1104685555153961,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
8541,880000.0,0.9258694574796732,-0.3987279239700485,-0.1490039102840362,0.05454925177140613,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
15214,175000.0,-0.9944459175574415,-0.3987279239700485,-1.4474300822299573,-1.0995805386248652,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
19665,320000.0,-0.5994874361668292,-0.3987279239700485,0.17560263270244408,-1.1779742602366874,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.20676503792053902
14872,475000.0,-0.17729043881824372,1.7516667412238787,0.5002091756889243,0.46829389361157886,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.6460280952829287
11728,995000.0,1.2391123909963657,1.7516667412238787,1.4740288046483652,2.0579443596290847,0.9364841089196929,-0.0871706143260966,2.3041316580820643,1.1426405340477093,1.600838018863332
8474,1285000.0,2.0290293537775903,0.6764694086269151,1.7986353476348453,2.177712545424924,0.9364841089196929,-0.0871706143260966,2.3041316580820643,3.6948355661576477,1.307102522135953
2134,239900.0,-0.817667948990195,0.6764694086269151,0.17560263270244408,-0.23942720427292713,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,1.0133670254085738
4965,340000.0,-0.5450104042508827,0.6764694086269151,-0.4736104532705165,-0.7402759812373467,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
9722,680000.0,0.3810991383202081,0.6764694086269151,0.5002091756889243,1.3175592110729861,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
21170,235245.0,-0.8303474781686315,0.6764694086269151,0.5002091756889243,-0.13707984550193703,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
2774,416000.0,-0.33799768297028593,-0.3987279239700485,0.5002091756889243,-0.3047553056161123,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
17206,420000.0,-0.3271022765870966,0.6764694086269151,0.5002091756889243,-0.05433091713390248,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.3296975603457513
11265,257000.0,-0.7710900867020607,-0.3987279239700485,-0.4736104532705165,-0.8164920994710628,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
3119,380000.0,-0.43605634041898966,-3.6243199217609394,-2.7458562541758784,-0.6640598630036307,2.7883740440568285,-0.0871706143260966,2.3041316580820643,0.2919088566777297,-0.6586658021165067
19639,399000.0,-0.38430316009884047,-0.3987279239700485,-0.1490039102840362,0.02188520109981355,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
18251,339900.0,-0.5452827894104625,-0.3987279239700485,0.5002091756889243,-0.6640598630036307,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
1210,585000.0,0.12233323671946213,0.6764694086269151,-0.4736104532705165,-0.34830737317823574,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.2393174075065576
9431,310000.0,-0.6267259521248025,-1.473925256567012,-1.4474300822299573,-1.121356572405927,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.048599770451950304
18029,498000.0,-0.11464185211490523,0.6764694086269151,0.8248157186754046,0.2069814882388382,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.555647942443735
1085,360000.0,-0.4905333723349362,0.6764694086269151,0.5002091756889243,0.00010916731875182754,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.6912181717025254
8517,265000.0,-0.7492992739356822,-0.3987279239700485,-0.7982169962569967,-0.326531339397174,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.49368114658321094
10476,820000.0,0.7624383617318337,0.6764694086269151,0.8248157186754046,1.5897596333362576,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.9933722114176886,-0.6586658021165067
7144,419900.0,-0.3273746617466764,0.6764694086269151,0.5002091756889243,0.7296062989843195,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
10885,485000.0,-0.15005192286027047,0.6764694086269151,-1.4474300822299573,-1.0124764035006184,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
15077,683000.0,0.38927069310760004,1.7516667412238787,-0.7982169962569967,-0.39185944074035917,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.20676503792053902
20111,320000.0,-0.5994874361668292,-0.3987279239700485,0.5002091756889243,-0.28297927183505056,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.09378984687154708
16629,598000.0,0.15774330746482737,1.7516667412238787,0.17560263270244408,0.8820385354517516,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
12038,420000.0,-0.3271022765870966,-0.3987279239700485,0.5002091756889243,0.065437268661937,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
18173,535000.0,-0.013859343070404168,-0.3987279239700485,-1.4474300822299573,-0.45718754208354434,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.2451357262754287
3379,415000.0,-0.3407215345660833,-0.3987279239700485,-0.4736104532705165,-0.18498711982027283,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.6292513758420013
1318,234975.0,-0.8310829180994969,-0.3987279239700485,-0.4736104532705165,-0.4680755589740752,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.5840612994224045
1769,299000.0,-0.6566883196785731,0.6764694086269151,0.5002091756889243,-0.14143505225814937,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
6415,455000.0,-0.23176747073419024,-0.3987279239700485,0.17560263270244408,-0.3156433225066432,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.2451357262754287
10371,581000.0,0.11143783033627282,-1.473925256567012,-1.4474300822299573,-0.9907003697195566,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
17122,960000.0,1.1437775851434593,1.7516667412238787,2.447848433607806,1.785743937365813,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.9933722114176886,-0.6586658021165067
11117,465000.0,-0.20452895477621696,0.6764694086269151,-0.4736104532705165,-0.6640598630036307,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.44849107016361417
13925,485000.0,-0.15005192286027047,-0.3987279239700485,-1.4474300822299573,-1.03425243728168,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.27455015254993415
3562,539950.0,-0.0003762776712074056,-0.3987279239700485,0.17560263270244408,0.1198773531145913,-0.9154058262174427,-0.0871706143260966,0.9991896339185599,0.2919088566777297,1.48786282781434
130,212000.0,-0.8936634085129405,-0.3987279239700485,-0.4736104532705165,-1.1104685555153961,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
10782,1050000.0,1.3889242287652186,0.6764694086269151,2.447848433607806,2.439024950797665,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,2.844103888787668,1.8945735155907109
11262,245700.0,-0.8018696097345706,-0.3987279239700485,0.17560263270244408,-0.4789635758646061,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.38070595553421904
4880,265000.0,-0.7492992739356822,-0.3987279239700485,-0.4736104532705165,-0.43541150830248265,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.1095654970166384
18901,325500.0,-0.5845062523899439,-0.3987279239700485,-0.7982169962569967,-0.5878437447699147,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.13216053522643678
4918,499900.0,-0.10946653408289031,0.6764694086269151,0.17560263270244408,0.30497364025361595,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.9681769489889771
12532,539000.0,-0.0029639366872148652,-0.3987279239700485,-0.4736104532705165,-0.7620520150184085,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.3355158791146223
1623,550000.0,0.02699843086655572,0.6764694086269151,0.5002091756889243,-0.44629952519301347,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
15389,757500.0,0.5921976369945008,1.7516667412238787,0.17560263270244408,1.176014991496085,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
1825,501000.0,-0.10647029732751324,-1.473925256567012,-0.1490039102840362,-0.8491561501426553,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.5388712230028078
10342,355000.0,-0.5041526303139228,-1.473925256567012,-1.4474300822299573,-1.350004927107075,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
21437,530000.0,-0.0274786010493908,-0.3987279239700485,0.5002091756889243,-0.11965901847708765,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
10948,170000.0,-1.008065175536428,-1.473925256567012,-1.4474300822299573,-1.3826689777786676,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
6428,702000.0,0.44102387342774924,0.6764694086269151,0.5002091756889243,0.7949344003275047,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
13211,395000.0,-0.3951985664820298,-0.3987279239700485,0.5002091756889243,0.23964553891043078,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,-0.6586658021165067
17007,409000.0,-0.35706464414086725,-1.473925256567012,-0.4736104532705165,-0.6531718461130999,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,1.0133670254085738
4602,435000.0,-0.28624450265013673,0.6764694086269151,0.5002091756889243,0.1198773531145913,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
8331,250000.0,-0.7901570478726421,0.6764694086269151,-0.1490039102840362,0.5662860456263566,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,2.0301437448495014
20600,469995.0,-0.19092331605520935,0.6764694086269151,0.5002091756889243,0.2940856233630851,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
17224,315000.0,-0.6131066941458159,-0.3987279239700485,0.5002091756889243,0.2831976064725542,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
2216,327000.0,-0.5804204749962479,0.6764694086269151,-1.4474300822299573,-0.5007396096456678,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
2995,639000.0,0.26942122289251774,0.6764694086269151,0.5002091756889243,0.07632528555246786,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
3792,702000.0,0.44102387342774924,-0.3987279239700485,0.5002091756889243,0.1198773531145913,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.31292084090482386
11924,1443920.0,2.4619038493817014,0.6764694086269151,1.149422261661885,1.785743937365813,1.8624290764882607,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,1.600838018863332
6133,699000.0,0.4328523186403573,-0.3987279239700485,0.5002091756889243,0.5445100118452949,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,1.9933722114176886,0.44849107016361417
7363,269000.0,-0.7384038675524929,-0.3987279239700485,0.17560263270244408,-0.718499947456285,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.003409694032353534
16343,1050000.0,1.3889242287652186,0.6764694086269151,2.772454976594286,2.5152410690313807,0.9364841089196929,-0.0871706143260966,3.609073682245569,1.9933722114176886,1.7590032863319205
10522,645000.0,0.28576433246730165,0.6764694086269151,0.17560263270244408,-0.010778849571779034,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.9455819107791786
10045,425590.0,-0.3118759461665896,-0.3987279239700485,0.8248157186754046,-0.15232306914868024,0.9364841089196929,-0.0871706143260966,3.609073682245569,0.2919088566777297,-0.27455015254993415
14848,400000.0,-0.38157930850304317,0.6764694086269151,-0.1490039102840362,-0.010778849571779034,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
7304,389000.0,-0.41154167605681374,0.6764694086269151,-1.4474300822299573,-0.6096197785509764,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
3940,433500.0,-0.29033028004383277,-0.3987279239700485,-0.4736104532705165,-0.5878437447699147,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,0.4710861083734126
11489,429900.0,-0.3001361457887031,0.6764694086269151,-0.7982169962569967,-0.28297927183505056,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.7648216051007916
11233,1699000.0,3.1567039144376827,-0.3987279239700485,1.4740288046483652,2.264816680549171,2.7883740440568285,-0.0871706143260966,2.3041316580820643,3.6948355661576477,0.4033009937440174
4751,220000.0,-0.8718725957465618,-0.3987279239700485,-1.4474300822299573,-1.121356572405927,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
19037,299000.0,-0.6566883196785731,1.7516667412238787,0.5002091756889243,0.1525414037861839,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,1.8493834391711141
7542,1050000.0,1.3889242287652186,-0.3987279239700485,-0.4736104532705165,0.6207261300790109,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.1426405340477093,0.2451357262754287
8087,154200.0,-1.0511020307500258,0.6764694086269151,-1.4474300822299573,-0.8382681332521245,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,0.2451357262754287
15509,269500.0,-0.7370419417545941,-1.473925256567012,-1.4474300822299573,-1.3935569946691984,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
5379,779000.0,0.6507604463041433,-0.3987279239700485,-0.4736104532705165,0.2614215726914925,-0.9154058262174427,-0.0871706143260966,2.3041316580820643,0.2919088566777297,1.374887636765348
3223,262000.0,-0.7574708287230741,-2.5491225891639755,-1.7720366252164375,-1.6984214676040625,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-3.9617495301721677,-0.6586658021165067
17013,957000.0,1.1356060303560673,1.7516667412238787,1.4740288046483652,1.176014991496085,0.9364841089196929,-0.0871706143260966,2.3041316580820643,1.9933722114176886,1.555647942443735
8612,340000.0,-0.5450104042508827,-1.473925256567012,-1.4474300822299573,-0.8709321839237171,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,0.78741664331059
21472,402000.0,-0.3761316053114485,-0.3987279239700485,1.7986353476348453,-0.9144842514858406,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.11638488508134547
449,520000.0,-0.054717117007364056,-0.3987279239700485,0.17560263270244408,0.5553980287358258,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,1.9397635920103076
2264,618000.0,0.21222033938077386,0.6764694086269151,0.17560263270244408,0.4900699273926406,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,2.32387924157688
14102,750000.0,0.5717687500260209,0.6764694086269151,1.4740288046483652,-0.032554883352840756,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.8777967961497836
20994,650000.0,0.2993835904462883,-1.473925256567012,0.5002091756889243,-0.6640598630036307,2.7883740440568285,-0.0871706143260966,3.609073682245569,0.2919088566777297,-0.6586658021165067
9567,268000.0,-0.7411277191482901,-0.3987279239700485,-0.4736104532705165,-0.11965901847708765,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
18553,339000.0,-0.54773425584668,-0.3987279239700485,-0.7982169962569967,-0.3700834069592975,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
12304,280000.0,-0.7084414999987223,0.6764694086269151,-0.1490039102840362,-0.40274745763089004,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.8777967961497836
7901,380000.0,-0.43605634041898966,-0.3987279239700485,-0.1490039102840362,-0.07610695091496421,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
535,358000.0,-0.4959810755265308,-0.3987279239700485,0.17560263270244408,-0.5116276265361986,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
12104,1430000.0,2.4239878351682025,1.7516667412238787,2.772454976594286,1.3828873124161714,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,1.9933722114176886,1.8041933627515174
10414,209950.0,-0.899247304284325,0.6764694086269151,-1.4474300822299573,-0.48985159275513696,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-1.4095544980622292,-0.6586658021165067
1836,260000.0,-0.7629185319146687,-0.3987279239700485,-0.4736104532705165,-0.805604082580532,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
18976,579000.0,0.10599012714467816,-0.3987279239700485,0.5002091756889243,0.23964553891043078,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,0.4710861083734126
9242,650000.0,0.2993835904462883,-0.3987279239700485,-0.4736104532705165,-0.15232306914868024,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
20890,562500.0,0.06104657581402229,1.7516667412238787,0.8248157186754046,0.9147025861233442,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
14518,430000.0,-0.2998637606291234,-0.3987279239700485,-0.4736104532705165,-0.9580363190479639,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
16290,329000.0,-0.5749727718046533,0.6764694086269151,-0.1490039102840362,-0.9689243359384948,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
1890,550000.0,0.02699843086655572,-0.3987279239700485,0.17560263270244408,0.08721330244299871,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,0.2451357262754287
18696,650000.0,0.2993835904462883,0.6764694086269151,-0.1490039102840362,0.8384864678896282,0.010539141351125113,-0.0871706143260966,0.9991896339185599,-0.5588228206922498,1.8719784773809125
5203,675000.0,0.3674798803412214,-0.3987279239700485,0.17560263270244408,-0.010778849571779034,0.9364841089196929,-0.0871706143260966,2.3041316580820643,0.2919088566777297,0.6518464140517997
7810,455000.0,-0.23176747073419024,-1.473925256567012,-1.4474300822299573,-0.9907003697195566,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.20676503792053902
18656,665000.0,0.3402413643832482,2.8268640738208424,1.149422261661885,0.4356298429399863,0.9364841089196929,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
18434,780000.0,0.6534842978999407,1.7516667412238787,0.5002091756889243,-0.45718754208354434,0.010539141351125113,-0.0871706143260966,-0.30575239024494455,0.2919088566777297,-0.6586658021165067
9048,450000.0,-0.24538672871317688,0.6764694086269151,0.5002091756889243,-0.19587513671080367,-0.9154058262174427,-0.0871706143260966,-0.30575239024494455,-0.5588228206922498,-0.6586658021165067
